0.0,0,1087.0,7834.0,0,18101.0,103684.0,5179.0,0,18101.0,50196.0,8440.0,5179.0,0,3840.0,0,0,478514.0,0,0,0,252.0,0.0,0,115.0,0,434657.0,0,0,90760.0,0,54312.0,0,12348.0,132921.0,0,28318.0,18093.0,0,0.0,5179.0,1666.0,21214.0,0,16560.0,0,0,416.0,0,15367.0,0.0,0,0,17795.0,3424.0,1377.0,9587.0,15605.0,0,90330.0,0,11655.0,3790.0,0,358704.0,18163.0,59824.0,18509.0,25860.0,414391.0,0,3424.0,34940.0,89.0,0,383780.0,0,22078.0,15367.0,398.0,0,416.0,0,0,0,0,0,0,542773.0,0,230.0,129037.0,0,3753.0,0,27902.0,407604.0,0,0,707.0,0,0,50905.0,0,2869.0,0,0,0,379150.0,3424.0,73160.0,366.0,0,390.0,0,0,0,40732.0,0,59520.0,0,0,416.0,39.0,0,107906.0,143298.0,0.0,0,0,3400.0,0,0,563545.0,0,0,25161.0,0,2669.0,5179.0,0,0,0,0,0,0,2503.0,555607.0,41723.0,57736.0,0,12669.0,0,0,671102.0,0,13146.0,0.0,451.0,0,0,96860.0,0,0,0,0,0,0,0,0,16560.0,0,388981.0,0,0,0,0,223.0,0,0,15482.0,0,0,39.0,0.0,0,0,496312.0,0,896.0,0,0,0.0,0,0,13146.0,0,0,108186.0,12059.0,167.0,0,0,83878.0,0,36162.0,0,0,0,199.0,0,2669.0,0,0,0,19641.0,0,5179.0,0,366.0,0,0,4818.0,0,359016.0,115.0,0,0,0,24584.0,105172.0,0,16560.0,0,0,0,0,362527.0,0,18315.0,0,591859.0,0,0,0,0,0,0,0,0,44801.0,8124.0,0,21999.0,0,0,0,32.0,12059.0,510085.0,0,38644.0,0,0,0,18533.0,86675.0,0,24672.0,0,27098.0,0,0,0,0,580958.0,0,0,3453.0,0,124560.0,15367.0,18102.0,0,0,17874.0,9587.0,17446.0,0,451.0,0,3424.0,16931.0,0,0.0,3424.0,0,68961.0,77248.0,0,0,2503.0,0,0,0,16560.0,18104.0,0,0,0,0,120713.0,45102.0,18315.0,18093.0,0,17862.0,0,0,0,0,0,20546.0,382478.0,0,0,0,0,570557.0,45348.0,318.0,0,0,0,0.0,0,17874.0,0,0,5342.0,0,44227.0,0,16560.0,44874.0,54022.0,0,732.0,26051.0,0,18107.0,92909.0,27902.0,16766.0,12059.0,0,0,452.0,17446.0,17874.0,0,18104.0,0,0,74.0,5179.0,0,96123.0,87478.0,0,3424.0,0,605.0,191929.0,5179.0,0,0,0,0,0,5179.0,27903.0,0,17619.0,54337.0,18271.0,0,0,0,111620.0,16899.0,289.0,0,0,0,0,11657.0,0,17561.0,0,1087.0,0,0,1376.0,318.0,82019.0,0
0,0,0,0,0,1041.0,43237.0,0,0,1041.0,0.0,53865.0,0,0,0,0,0,43237.0,0,0,0,0,0,0,0,0,684.0,0,0,98629.0,0,0.0,0,584.0,1055.0,0,0,0,0,0,0,0,0,0,0,0,0,584.0,0,0.0,0,0,1055.0,4.0,0,0,0,0.0,0,6.0,0,0,0,0,0,98.0,44185.0,0,0.0,98.0,98.0,0,0.0,0,0,0,0,2.0,0.0,1051.0,0,0,0,0,0,0,0,0,99102.0,0,1055.0,98050.0,0,0,0,0,54456.0,0,0,584.0,0,0,2.0,0,0,0,0,0,0,0,44190.0,0,0,5.0,0,1055.0,0,2.0,0,98.0,0,0.0,0,0,0,1041.0,0.0,0,0,0,4.0,0,0,1641.0,0,0,98.0,0,0,0,0,0,0,0,0,0,0,99203.0,43139.0,0.0,0,0,584.0,0,99691.0,0,0,5.0,0,0,0,97102.0,0,0,0.0,0,0,0,0,0,0,0,5.0,0,0,0,0,53865.0,0,0,0.0,0,0,0,0,0,0,1057.0,0,0,0,0,0,0,0,0,0,0,44180.0,0,0,0,0,53967.0,98.0,1043.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53867.0,0,0,0,0,0,0.0,5.0,0,0,0,0,0,0,0,0,0,99102.0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,0,0,0,98162.0,0,5.0,0,0,0,0,54913.0,0,98.0,0,1051.0,0,0,0,0,1642.0,0,0,0,0,1041.0,0.0,1041.0,0,0,0.0,0,584.0,0,0,0,0,0,0,0,0,0,1041.0,43139.0,0,0,0,0,0,0,0,1057.0,0,0.0,0,0,1641.0,589.0,0,0,0,584.0,0.0,0,0,0.0,0,0.0,98.0,0,0,0,0,1739.0,584.0,584.0,0,0,0,0,0,0.0,0,0,0,0,584.0,0,0,584.0,0,0,98.0,98.0,0,0.0,98148.0,0,0,0,0,0,0,0,1055.0,0,0.0,0,584.0,5.0,0,0,98050.0,5.0,0,0,0,0,99100.0,0,0,0,0,0,0,0,0,0,0.0,0.0,53867.0,0,0,0,97004.0,2.0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,98050.0,0
627.0,0,2641.0,480.0,0.0,4226.0,153289.0,0,0,4239.0,1823.0,61853.0,0,2090.0,1221.0,0,0,150480.0,0,276.0,0,565.0,14872.0,0,0,1685.0,51569.0,248.0,0,181997.0,0.0,169.0,0.0,629.0,5147.0,0,24.0,0,0,118.0,0,4249.0,4102.0,0,2379.0,671.0,2142.0,223.0,1350.0,0.0,23.0,170.0,148.0,1285.0,577.0,2583.0,1678.0,5051.0,251.0,7697.0,0,37086.0,8810.0,82.0,27.0,345.0,230319.0,241.0,8325.0,47724.0,1119.0,6615.0,2205.0,2261.0,0,16311.0,0,6201.0,3065.0,43107.0,3411.0,223.0,0,0,16226.0,0,134.0,0,210675.0,0,860.0,264176.0,0,79387.0,0,554.0,32269.0,0,105.0,77712.0,0,0,1025.0,577.0,15317.0,0.0,0,0,7964.0,28.0,147840.0,496.0,0,10336.0,0,4183.0,0,284.0,0,5863.0,604.0,4063.0,284.0,0,246.0,6377.0,56889.0,133.0,26.0,0,1946.0,909.0,340.0,21485.0,0,339.0,9666.0,0,28.0,0,604.0,0,0,105.0,0,221.0,0,326217.0,141014.0,1803.0,0,1364.0,0,15235.0,306676.0,0,3491.0,97695.0,480.0,0,0,284474.0,0,0,2544.0,0,248.0,0,508.0,0,13.0,0,18750.0,2.0,15286.0,0,27.0,18983.0,0,106.0,0.0,0,0,237.0,133.0,4.0,0,10311.0,0,0,0,14739.0,79729.0,0,0,80302.0,0,28.0,146438.0,1654.0,5954.0,0,0.0,149843.0,1119.0,6452.0,381.0,0,0,17.0,0,1257.0,0,0,0,1572.0,0,0,0.0,248.0,0,0,38711.0,0,23316.0,0,0,0.0,1578.0,1484.0,3710.0,5229.0,112.0,0,0,496.0,0,8779.0,0,24.0,321.0,213185.0,327.0,496.0,199.0,579.0,14739.0,105.0,0,13.0,1629.0,46.0,795.0,7918.0,0,0,1293.0,286.0,710.0,313014.0,0,40505.0,248.0,0,0,2855.0,78998.0,3411.0,5598.0,153.0,659.0,0,0,0,248.0,71663.0,0,0,857.0,0,9663.0,106.0,4202.0,2756.0,503.0,678.0,1350.0,496.0,0,0.0,0,282.0,1663.0,75.0,14922.0,0,0,4509.0,141800.0,276.0,170.0,1460.0,0,2020.0,0,164.0,7997.0,1025.0,2320.0,0.0,0,10937.0,94112.0,24.0,0,751.0,97312.0,1443.0,0,121.0,3955.0,0,1603.0,9418.0,0,50.0,1083.0,0,54545.0,1650.0,0,27.0,0,0,1011.0,2380.0,994.0,0,342.0,1207.0,3411.0,170.0,542.0,84.0,4496.0,10335.0,536.0,3316.0,11721.0,206.0,1232.0,275712.0,5371.0,2998.0,486.0,46.0,0.0,854.0,215.0,1926.0,0,1657.0,61.0,61.0,102793.0,0,0,249246.0,35768.0,4.0,1587.0,0,1087.0,206360.0,0,0,0,0,0,50.0,0,1378.0,0,3.0,8555.0,20617.0,0,0,54.0,237145.0,3597.0,3659.0,0,121.0,0,106.0,38176.0,767.0,76749.0,0,7461.0,276.0,0,3398.0,58.0,302664.0,0
0,0,0,0.0,0,15720.0,198944.0,0,0,15720.0,7.0,34991.0,0,0,0,0,0,253932.0,0,0,0,0,0,0,0,0,35964.0,0,0,265128.0,1786.0,947.0,0,0,38318.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,7.0,0,0,0.0,0.0,0,0,0,7.0,0,8413.0,0,34991.0,5625.0,0,0,6308.0,257298.0,0,0.0,83494.0,0,0,7.0,0,0,0,0,5979.0,7.0,5979.0,0,0,0,0,0,0,0,0,270642.0,0,2689.0,257368.0,0,6196.0,0,0,70.0,0,0.0,571.0,0,0,0.0,0,0,0.0,0,0,0,0,243783.0,0,0,41840.0,0,0,0,7.0,0,0,0,0.0,0,0,0,16730.0,41274.0,0,0,0,0,0,0,45237.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,307582.0,198857.0,947.0,0,36423.0,0,0,307990.0,0,1786.0,571.0,0,0,0,212281.0,0,0,0,0,0,0,0,0,0,0,6308.0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,2681.0,0,0,0,0,571.0,0,0,2357.0,0,0,256834.0,17.0,0.0,0,0,49445.0,0,15745.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,40920.0,0,0,0,0,0,0,0,1017.0,0.0,0,0,0,0,0,6300.0,0,0,0,305633.0,0,0,0,0,0,0.0,0,0,354.0,0,0,0,0,0,0,0,17.0,247081.0,0,0,0,0,0,0,98486.0,0,0,0,962.0,0,0,0,0,48801.0,0,0,0,0,18540.0,7.0,15720.0,0,0,42.0,0,0,0,1734.0,0,0.0,0,0,0,0,0,15790.0,198920.0,0,0,0,0,0,0,0,5659.0,0,0,0,0,2681.0,36111.0,0,0,0,2357.0,0,0,0,0,0,7.0,0,0,0,0,0,91852.0,0,34637.0,0,0,0,0,0,25.0,0,0,0,0,0,0,0,0,354.0,0,6283.0,0,0,893.0,260428.0,0,0.0,0.0,0,0,0,0,25.0,0,34.0,0,0,1474.0,0,0,263938.0,0.0,1786.0,0,0,0,270642.0,0,0,0,0,0,0,6283.0,0,0,38.0,54.0,0,0.0,0,0,242933.0,5979.0,70.0,0,0,0,0,34991.0,0,571.0,0,0,0,0,0,34637.0,258201.0,0
0.0,0,0,0.0,0.0,51496.0,208652.0,0,0,50942.0,2084.0,68285.0,0,960.0,1207.0,76.0,0,210445.0,0,0,0,19.0,0.0,0,0,0.0,57183.0,0.0,0,282659.0,0,0.0,0,0,132.0,816.0,0.0,0,0,0,0,0.0,0,0,0.0,0,280.0,0,0.0,0.0,832.0,0,943.0,105.0,0,0,0.0,1383.0,0,56866.0,0,355.0,993.0,12.0,18.0,0.0,260157.0,0.0,675.0,2537.0,0,1376.0,684.0,0.0,0,0.0,0,455.0,0.0,1665.0,0.0,0,0,0,0,0,0.0,128.0,331428.0,0,895.0,273061.0,0,251.0,0,20.0,12297.0,0,0,18.0,0,0,0.0,0,0.0,0,0,0,306.0,20.0,210537.0,0,0,58280.0,0,0.0,163.0,254.0,0,128.0,0,0.0,0,0.0,0,50942.0,2619.0,0.0,0.0,0,0,0,0,3718.0,0,0,0.0,0,0,0,0,0,0,0,0,0,105.0,333363.0,208122.0,95.0,0,0,0,0.0,333020.0,0,0.0,7973.0,0,0,0,270081.0,0,0,0.0,0,0,0,0.0,0,0,0,2936.0,0.0,0,0,0.0,66527.0,0,0,0.0,0,0,0,0.0,0,0,2360.0,0,0,0,0,0.0,0,0,0.0,0,0,261501.0,1105.0,121.0,0,0,15504.0,0,106577.0,0,0,25.0,1138.0,0,85.0,0,0.0,0,570.0,0,0,0,0.0,0,816.0,747.0,0,67610.0,0,0,0.0,0.0,37.0,591.0,1123.0,0,0,0.0,0,0,2863.0,0,0.0,264.0,331105.0,0,0,0,164.0,0,0,0,0,47520.0,0,0,829.0,0,0,0,0,1260.0,277749.0,0,462.0,0.0,0,0,0.0,121286.0,0,128.0,105.0,79.0,0,400.0,0,0,49735.0,0,0,0,0,52081.0,8049.0,50942.0,0.0,0,2073.0,0.0,0.0,0,0,400.0,37.0,0,9.0,0.0,0,0,50942.0,208695.0,0,0,943.0,0,264.0,16.0,9.0,48062.0,0.0,0.0,0,0,147.0,1320.0,0,0,120.0,52.0,0,0,0,0.0,0,914.0,164.0,0,0,0,0,13679.0,0.0,0.0,1077.0,0,0,16.0,0,25.0,0,0,87.0,0.0,0.0,0,0,206.0,0.0,9.0,761.0,292.0,18.0,138.0,273631.0,0.0,406.0,0,0,0,0.0,0.0,995.0,0,9.0,0,0.0,56649.0,0,0,273600.0,2497.0,0,392.0,0,0.0,330998.0,816.0,0,0,0,0,0,0,0.0,0,0.0,513.0,12102.0,0,0,0,221662.0,118.0,0,0,0,0,0,1298.0,16.0,0.0,0,0,0,0,128.0,0.0,327588.0,0
0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1528.0,0.0,0.0,0.0,254.0,1415.0,3279.0,0,0,72.0,739.0,3941.0,0,27.0,13.0,113.0,2088.0,20629.0,0,0.0,0,0,0.0,0,0,12384.0,29453.0,69.0,0,13858.0,0.0,1657.0,0,0.0,30404.0,0.0,0,0.0,1070.0,0,0,0,0.0,0,2034.0,0,0,0.0,0.0,109.0,0.0,1958.0,709.0,1482.0,484.0,0,1525.0,477.0,320.0,11778.0,713.0,0.0,765.0,993.0,7861.0,6123.0,306.0,2958.0,3648.0,29331.0,0.0,105.0,4624.0,0.0,9021.0,5039.0,22.0,11660.0,1742.0,8341.0,0,0,0,0,637.0,0,2470.0,0,46149.0,1342.0,4502.0,816.0,0,13670.0,0.0,681.0,32418.0,0,331.0,7101.0,0,0,15693.0,637.0,2088.0,331.0,399.0,0,6720.0,611.0,1344.0,0,0.0,6292.0,0,2863.0,113.0,4360.0,0,744.0,0.0,2451.0,747.0,56.0,94.0,2328.0,13484.0,0.0,0,379.0,0.0,0,0.0,44947.0,0.0,331.0,4172.0,0,1220.0,0,0,0,0,2088.0,0,0,0.0,39444.0,13.0,6934.0,0.0,2088.0,0.0,2088.0,56150.0,0.0,0.0,0.0,0,0,0,11944.0,622.0,0,3574.0,0,0,0,0.0,0,0.0,0,20751.0,0,0,0,2071.0,0,0,0.0,758.0,0,0,78.0,0.0,0,0,33024.0,0.0,18.0,0,637.0,22.0,0.0,966.0,0.0,0.0,202.0,959.0,723.0,1535.0,0.0,143.0,11660.0,0,4681.0,0.0,311.0,1251.0,1765.0,0,3800.0,0,0.0,0.0,1535.0,0.0,0,675.0,0.0,563.0,0.0,5492.0,134.0,21359.0,1223.0,0,1531.0,409.0,744.0,3919.0,0,1747.0,1178.0,0.0,0.0,0,15695.0,0,1546.0,102.0,32501.0,1167.0,2088.0,0,0.0,0,331.0,0,0,1243.0,0.0,0,107.0,966.0,1971.0,3832.0,124.0,701.0,21014.0,0,2319.0,0.0,0,0,0.0,12139.0,0.0,0.0,2035.0,3536.0,0,27.0,0,0,49381.0,277.0,1749.0,1017.0,0,10995.0,129.0,710.0,4137.0,0,43.0,0.0,212.0,0,1649.0,27.0,850.0,2896.0,1022.0,637.0,0,102.0,1697.0,2312.0,0.0,0.0,13.0,118.0,0,0,2898.0,5118.0,27.0,0,850.0,2297.0,32346.0,15018.0,311.0,0,2835.0,3336.0,0,69.0,1911.0,371.0,0,484.0,7755.0,0.0,637.0,760.0,0,58749.0,941.0,562.0,3437.0,697.0,0,0.0,5.0,3638.0,0.0,0.0,484.0,0,1594.0,625.0,231.0,4882.0,8780.0,1988.0,11975.0,0,0.0,2890.0,5660.0,866.0,1082.0,5.0,0,0,11092.0,638.0,218.0,0.0,1244.0,637.0,967.0,412.0,0,0,2900.0,4696.0,0.0,0.0,0,3255.0,25410.0,1467.0,0,0,0,0.0,5013.0,5492.0,4.0,0,432.0,8908.0,17663.0,379.0,0,0,9786.0,5757.0,0.0,0,0,0,0.0,13.0,0,6742.0,0,0,424.0,0,0,0,738.0,0.0
0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0
3411.0,0,705.0,0,0,25.0,199997.0,0,0,25.0,21.0,410.0,0,0,428.0,0,0,201720.0,0,0,0,0,0,0,0,0,10994.0,0,0,196314.0,0,67.0,345.0,140.0,1347.0,0,0,0,0,1.0,0,0,1918.0,0,138.0,0,0,0,0,21.0,3411.0,0,0,3153.0,0,0,1.0,22.0,112.0,7806.0,0,333.0,3138.0,0,3716.0,353.0,194360.0,0,760.0,9746.0,0,2254.0,437.0,266.0,0,4877.0,0,3486.0,159.0,1257.0,0,0,0,0,879.0,0,266.0,0,201492.0,0,0,194420.0,0,884.0,0,345.0,10222.0,0,0,0,0,0,1896.0,879.0,664.0,0,0,0,5290.0,0,197886.0,664.0,0,1555.0,0,0,0,2451.0,0,2030.0,0,52.0,0,0,0,131.0,7776.0,0,0,0,52.0,0,0,14200.0,345.0,0,1918.0,0,0,0,0,0,0,0,0,0,0,210175.0,195214.0,67.0,0,406.0,0,0,208096.0,0,406.0,3411.0,0,0,0,201596.0,373.0,0,138.0,0,0,0,0,0,0,0,10446.0,0,0,0,0,77.0,0,0,21.0,0,0,2254.0,266.0,1.0,0,6455.0,0,0,0,0,428.0,0,0,845.0,0,0,194788.0,140.0,429.0,0,0,6257.0,0,2340.0,0,0,0,0.0,0,303.0,0,0,0,346.0,0,0,0,225.0,345.0,0,669.0,0,5411.0,0,0,0,0,0,265.0,0,0,0,0,225.0,0,8424.0,0,0,0,202536.0,0,664.0,0,0,0,0,0,0,418.0,266.0,0,1044.0,0,0,0,0,140.0,209586.0,0,2716.0,0,0,0,3411.0,5496.0,0,1918.0,303.0,287.0,0,0,0,0,14596.0,0,0,0,0,1327.0,287.0,1190.0,304.0,0,17.0,0,0,0,0,0,0,419.0,303.0,0,0,0,85.0,194374.0,705.0,0,138.0,0,0,0,2556.0,1239.0,879.0,52.0,0,0,4974.0,7188.0,0,0,0,4668.0,52.0,0,0,277.0,0,22.0,5290.0,0,0,0,0,18869.0,345.0,0,0,0,0,3411.0,363.0,390.0,0,266.0,138.0,0,0,0,0,1170.0,2887.0,2668.0,3263.0,2849.0,0,23.0,201442.0,138.0,0,140.0,0,0,0,0,17.0,0,479.0,0,0,932.0,0,0,195261.0,5863.0,1.0,0,0,370.0,196723.0,0,0,0,0,266.0,0,336.0,1.0,0,22.0,4016.0,3089.0,0,0,1.0,196043.0,3141.0,0,0,0,0,0,410.0,0,0,0,0,0,0,0,0,198114.0,0
0.0,0,87.0,87.0,0,0.0,11156.0,0,0,0.0,593.0,447.0,0,0,0.0,0,0,4281.0,0,50.0,0,0,0,0,0,0,3087.0,0,0,11253.0,0,0.0,0,137.0,172.0,0,0,0,0,0,0,0,27.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,408.0,0,3654.0,2428.0,0,0,0,0,9.0,1631.0,0,0,2565.0,0,0,0.0,0,0,0,0,593.0,0.0,0,0,0,0,0,0,0,0.0,0,11289.0,0,172.0,5116.0,0,137.0,0,0,16.0,0,0,66.0,0,0,0,0,0,0,0.0,0,0,0.0,7779.0,0,0,3883.0,0,0,185.0,3993.0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,7466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12019.0,1631.0,85.0,0,0,0,0,11882.0,0,0,0,0,0,0,7569.0,0,0,0,0,0,0,0,0,0,0,602.0,0,0,0,0,0,0,50.0,0.0,0,0,0,0,0,0,137.0,0,0,0,0,0.0,0,0,174.0,0,0,7827.0,3779.0,0,0,0,6887.0,0,0.0,27.0,0,0,593.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2444.0,0,0,0,0,0,0.0,408.0,0,0,0,0,0,602.0,0,0,0.0,11855.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3905.0,11289.0,0,185.0,0,0,0,50.0,9.0,0,0,0,172.0,0,0,0,0,557.0,0,0,0,0,25.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1631.0,137.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,59.0,0,0,0,0.0,0,0,0,0,0,408.0,0,0,0,0,0,9820.0,0,0,0.0,0,0,0,0,0.0,0,0,185.0,0,0,0,0,0,87.0,0,3400.0,87.0,0.0,0.0,11602.0,0,27.0,3681.0,0,0,0,0.0,3400.0,0,0.0,0.0,0.0,533.0,0,0,11241.0,3808.0,0,0.0,0,3400.0,11882.0,0,0,0,0,0,9.0,0,0,0,0.0,0.0,16.0,0,0,0,5486.0,0.0,0,0,0.0,0,137.0,0,0,0.0,0,0,50.0,0,0,0,1631.0,0
